"","V3","n","hgnc_symbol"
"1275","ENSG00000118503",4,"TNFAIP3"
"1276","ENSG00000118513",5,"MYB"
"1277","ENSG00000118515",3,"SGK1"
"1278","ENSG00000118520",2,"ARG1"
"1279","ENSG00000118523",8,"CCN2"
"1280","ENSG00000118640",2,"VAMP8"
"1281","ENSG00000118689",11,"FOXO3"
"1282","ENSG00000118702",1,"GHRH"
"1283","ENSG00000118707",1,"TGIF2"
"1284","ENSG00000118762",1,"PKD2"
"1285","ENSG00000118777",15,"ABCG2"
"1286","ENSG00000118785",27,"SPP1"
"1287","ENSG00000118971",9,"CCND2"
"1288","ENSG00000118985",1,"ELL2"
"1289","ENSG00000119138",4,"KLF9"
"1290","ENSG00000119147",3,"ECRG4"
"1291","ENSG00000119231",1,"SENP5"
"1292","ENSG00000119285",1,"HEATR1"
"1293","ENSG00000119314",1,"PTBP3"
"1294","ENSG00000119318",1,"RAD23B"
"1295","ENSG00000119335",1,"SET"
"1296","ENSG00000119383",4,"PTPA"
"1297","ENSG00000119401",1,"TRIM32"
"1298","ENSG00000119403",2,"PHF19"
"1299","ENSG00000119471",1,"HSDL2"
"1300","ENSG00000119523",1,"ALG2"
"1301","ENSG00000119596",1,"YLPM1"
"1302","ENSG00000119630",5,"PGF"
"1303","ENSG00000119638",2,"NEK9"
"1304","ENSG00000119655",1,"NPC2"
"1305","ENSG00000119684",1,"MLH3"
"1306","ENSG00000119714",1,"GPR68"
"1307","ENSG00000119771",1,"KLHL29"
"1308","ENSG00000119772",2,"DNMT3A"
"1309","ENSG00000119912",1,"IDE"
"1310","ENSG00000119950",6,"MXI1"
"1311","ENSG00000120008",2,"WDR11"
"1312","ENSG00000120063",1,"GNA13"
"1313","ENSG00000120094",1,"HOXB1"
"1314","ENSG00000120129",1,"DUSP1"
"1315","ENSG00000120156",4,"TEK"
"1316","ENSG00000120217",21,"CD274"
"1317","ENSG00000120251",2,"GRIA2"
"1318","ENSG00000120337",1,"TNFSF18"
"1319","ENSG00000120659",1,"TNFSF11"
"1320","ENSG00000120675",1,"DNAJC15"
"1321","ENSG00000120708",3,"TGFBI"
"1322","ENSG00000120738",7,"EGR1"
"1323","ENSG00000120802",1,"TMPO"
"1324","ENSG00000120833",1,"SOCS2"
"1325","ENSG00000120868",2,"APAF1"
"1326","ENSG00000120875",1,"DUSP4"
"1327","ENSG00000120885",1,"CLU"
"1328","ENSG00000120889",16,"TNFRSF10B"
"1329","ENSG00000120899",11,"PTK2B"
"1330","ENSG00000120910",1,"PPP3CC"
"1331","ENSG00000120937",1,"NPPB"
"1332","ENSG00000120948",1,"TARDBP"
"1333","ENSG00000121022",3,"COPS5"
"1334","ENSG00000121067",1,"SPOP"
"1335","ENSG00000121297",1,"TSHZ3"
"1336","ENSG00000121481",2,"RNF2"
"1337","ENSG00000121594",1,"CD80"
"1338","ENSG00000121671",1,"CRY2"
"1339","ENSG00000121691",1,"CAT"
"1340","ENSG00000121742",2,"GJB6"
"1341","ENSG00000121743",1,"GJA3"
"1342","ENSG00000121753",2,"ADGRB2"
"1343","ENSG00000121769",1,"FABP3"
"1344","ENSG00000121774",2,"KHDRBS1"
"1345","ENSG00000121797",1,"CCRL2"
"1346","ENSG00000121807",2,"CCR2"
"1347","ENSG00000121853",1,"GHSR"
"1348","ENSG00000121858",32,"TNFSF10"
"1349","ENSG00000121879",35,"PIK3CA"
"1350","ENSG00000121892",1,"PDS5A"
"1351","ENSG00000121966",47,"CXCR4"
"1352","ENSG00000122008",1,"POLK"
"1353","ENSG00000122025",1,"FLT3"
"1354","ENSG00000122068",1,"FYTTD1"
"1355","ENSG00000122176",2,"FMOD"
"1356","ENSG00000122257",1,"RBBP6"
"1357","ENSG00000122406",1,"RPL5"
"1358","ENSG00000122481",1,"RWDD3"
"1359","ENSG00000122512",9,"PMS2"
"1360","ENSG00000122545",6,"SEPTIN7"
"1361","ENSG00000122566",4,"HNRNPA2B1"
"1362","ENSG00000122641",1,"INHBA"
"1363","ENSG00000122644",1,"ARL4A"
"1364","ENSG00000122691",11,"TWIST1"
"1365","ENSG00000122707",8,"RECK"
"1366","ENSG00000122729",2,"ACO1"
"1367","ENSG00000122741",1,"DCAF10"
"1368","ENSG00000122756",2,"CNTFR"
"1369","ENSG00000122778",10,"KIAA1549"
"1370","ENSG00000122779",3,"TRIM24"
"1371","ENSG00000122786",2,"CALD1"
"1372","ENSG00000122861",10,"PLAU"
"1373","ENSG00000122884",2,"P4HA1"
"1374","ENSG00000122966",1,"CIT"
"1375","ENSG00000122986",1,"HVCN1"
"1376","ENSG00000123080",4,"CDKN2C"
"1377","ENSG00000123131",1,"PRDX4"
"1378","ENSG00000123146",3,"ADGRE5"
"1379","ENSG00000123159",1,"GIPC1"
"1380","ENSG00000123268",1,"ATF1"
"1381","ENSG00000123342",3,"MMP19"
"1382","ENSG00000123358",1,"NR4A1"
"1383","ENSG00000123374",7,"CDK2"
"1384","ENSG00000123384",7,"LRP1"
"1385","ENSG00000123416",2,"TUBA1B"
"1386","ENSG00000123454",1,"DBH"
"1387","ENSG00000123485",3,"HJURP"
"1388","ENSG00000123496",19,"IL13RA2"
"1389","ENSG00000123609",3,"NMI"
"1390","ENSG00000123685",1,"BATF3"
"1391","ENSG00000123700",1,"KCNJ2"
"1392","ENSG00000123836",2,"PFKFB2"
"1393","ENSG00000123838",1,"C4BPA"
"1394","ENSG00000123843",1,"C4BPB"
"1395","ENSG00000123892",1,"RAB38"
"1396","ENSG00000123908",5,"AGO2"
"1397","ENSG00000123933",1,"MXD4"
"1398","ENSG00000123989",1,"CHPF"
"1399","ENSG00000124006",1,"OBSL1"
"1400","ENSG00000124102",1,"PI3"
"1401","ENSG00000124126",1,"PREX1"
"1402","ENSG00000124151",5,"NCOA3"
"1403","ENSG00000124181",3,"PLCG1"
"1404","ENSG00000124205",1,"EDN3"
"1405","ENSG00000124214",1,"STAU1"
"1406","ENSG00000124216",8,"SNAI1"
"1407","ENSG00000124228",1,"DDX27"
"1408","ENSG00000124275",1,"MTRR"
"1409","ENSG00000124333",1,"VAMP7"
"1410","ENSG00000124391",1,"IL17C"
"1411","ENSG00000124422",4,"USP22"
"1412","ENSG00000124440",1,"HIF3A"
"1413","ENSG00000124486",1,"USP9X"
"1414","ENSG00000124493",1,"GRM4"
"1415","ENSG00000124688",1,"MAD2L1BP"
"1416","ENSG00000124762",23,"CDKN1A"
"1417","ENSG00000124766",7,"SOX4"
"1418","ENSG00000124767",1,"GLO1"
"1419","ENSG00000124784",1,"RIOK1"
"1420","ENSG00000124785",1,"NRN1"
"1421","ENSG00000124788",1,"ATXN1"
"1422","ENSG00000124795",1,"DEK"
"1423","ENSG00000124813",2,"RUNX2"
"1424","ENSG00000124831",1,"LRRFIP1"
"1425","ENSG00000124882",2,"EREG"
"1426","ENSG00000125084",7,"WNT1"
"1427","ENSG00000125107",1,"CNOT1"
"1428","ENSG00000125207",2,"PIWIL1"
"1429","ENSG00000125249",2,"RAP2A"
"1430","ENSG00000125257",1,"ABCC4"
"1431","ENSG00000125266",3,"EFNB2"
"1432","ENSG00000125285",2,"SOX21"
"1433","ENSG00000125351",1,"UPF3B"
"1434","ENSG00000125352",1,"RNF113A"
"1435","ENSG00000125378",7,"BMP4"
"1436","ENSG00000125384",1,"PTGER2"
"1437","ENSG00000125398",13,"SOX9"
"1438","ENSG00000125414",1,"MYH2"
"1439","ENSG00000125492",1,"BARHL1"
"1440","ENSG00000125520",1,"SLC2A4RG"
"1441","ENSG00000125538",13,"IL1B"
"1442","ENSG00000125618",3,"PAX8"
"1443","ENSG00000125648",1,"SLC25A23"
"1444","ENSG00000125657",1,"TNFSF9"
"1445","ENSG00000125675",1,"GRIA3"
"1446","ENSG00000125726",4,"CD70"
"1447","ENSG00000125730",1,"C3"
"1448","ENSG00000125734",1,"GPR108"
"1449","ENSG00000125740",1,"FOSB"
"1450","ENSG00000125787",2,"GNRH2"
"1451","ENSG00000125788",1,"DEFB126"
"1452","ENSG00000125810",2,"CD93"
"1453","ENSG00000125826",1,"RBCK1"
"1454","ENSG00000125835",2,"SNRPB"
"1455","ENSG00000125845",4,"BMP2"
"1456","ENSG00000125870",1,"SNRPB2"
"1457","ENSG00000125944",2,"HNRNPR"
"1458","ENSG00000125952",2,"MAX"
"1459","ENSG00000125962",1,"ARMCX5"
"1460","ENSG00000125968",7,"ID1"
"1461","ENSG00000125970",1,"RALY"
"1462","ENSG00000125995",1,"ROMO1"
"1463","ENSG00000126003",1,"PLAGL2"
"1464","ENSG00000126010",3,"GRPR"
"1465","ENSG00000126070",1,"AGO3"
"1466","ENSG00000126214",1,"KLC1"
"1467","ENSG00000126215",15,"XRCC3"
"1468","ENSG00000126216",1,"TUBGCP3"
"1469","ENSG00000126218",1,"F10"
"1470","ENSG00000126247",1,"CAPNS1"
"1471","ENSG00000126351",1,"THRA"
"1472","ENSG00000126353",2,"CCR7"
"1473","ENSG00000126453",11,"BCL2L12"
"1474","ENSG00000126456",2,"IRF3"
"1475","ENSG00000126457",4,"PRMT1"
"1476","ENSG00000126458",1,"RRAS"
"1477","ENSG00000126561",5,"STAT5A"
"1478","ENSG00000126581",20,"BECN1"
"1479","ENSG00000126602",1,"TRAP1"
"1480","ENSG00000126767",3,"ELK1"
"1481","ENSG00000126934",1,"MAP2K2"
"1482","ENSG00000127080",1,"IPPK"
"1483","ENSG00000127152",1,"BCL11B"
"1484","ENSG00000127191",5,"TRAF2"
"1485","ENSG00000127241",2,"MASP1"
"1486","ENSG00000127314",2,"RAP1B"
"1487","ENSG00000127318",1,"IL22"
"1488","ENSG00000127324",1,"TSPAN8"
"1489","ENSG00000127328",1,"RAB3IP"
"1490","ENSG00000127329",3,"PTPRB"
"1491","ENSG00000127334",1,"DYRK2"
"1492","ENSG00000127337",6,"YEATS4"
"1493","ENSG00000127445",3,"PIN1"
"1494","ENSG00000127483",1,"HP1BP3"
"1495","ENSG00000127507",1,"ADGRE2"
"1496","ENSG00000127528",2,"KLF2"
"1497","ENSG00000127554",3,"GFER"
"1498","ENSG00000127603",1,"MACF1"
"1499","ENSG00000127616",6,"SMARCA4"
"1500","ENSG00000127666",1,"TICAM1"
"1501","ENSG00000127824",1,"TUBA4A"
"1502","ENSG00000127863",5,"TNFRSF19"
"1503","ENSG00000127884",1,"ECHS1"
"1504","ENSG00000127922",1,"SEM1"
"1505","ENSG00000127947",1,"PTPN12"
"1506","ENSG00000127951",2,"FGL2"
"1507","ENSG00000127955",1,"GNAI1"
"1508","ENSG00000128016",4,"ZFP36"
"1509","ENSG00000128052",38,"KDR"
"1510","ENSG00000128191",1,"DGCR8"
"1511","ENSG00000128245",1,"YWHAH"
"1512","ENSG00000128266",1,"GNAZ"
"1513","ENSG00000128271",2,"ADORA2A"
"1514","ENSG00000128272",4,"ATF4"
"1515","ENSG00000128340",3,"RAC2"
"1516","ENSG00000128342",1,"LIF"
"1517","ENSG00000128482",1,"RNF112"
"1518","ENSG00000128512",1,"DOCK4"
"1519","ENSG00000128513",1,"POT1"
"1520","ENSG00000128567",1,"PODXL"
"1521","ENSG00000128590",1,"DNAJB9"
"1522","ENSG00000128594",13,"LRRC4"
"1523","ENSG00000128602",4,"SMO"
"1524","ENSG00000128610",2,"FEZF1"
"1525","ENSG00000128709",1,"HOXD9"
"1526","ENSG00000128710",2,"HOXD10"
"1527","ENSG00000128739",1,"SNRPN"
"1528","ENSG00000128881",1,"TTBK2"
"1529","ENSG00000128917",8,"DLL4"
"1530","ENSG00000128951",1,"DUT"
"1531","ENSG00000128965",1,"CHAC1"
"1532","ENSG00000128989",2,"ARPP19"
"1533","ENSG00000129071",1,"MBD4"
"1534","ENSG00000129083",1,"COPB1"
"1535","ENSG00000129116",1,"PALLD"
"1536","ENSG00000129152",2,"MYOD1"
"1537","ENSG00000129214",1,"SHBG"
"1538","ENSG00000129219",5,"PLD2"
"1539","ENSG00000129226",1,"CD68"
"1540","ENSG00000129244",3,"ATP1B2"
"1541","ENSG00000129245",1,"FXR2"
"1542","ENSG00000129347",1,"KRI1"
"1543","ENSG00000129355",1,"CDKN2D"
"1544","ENSG00000129465",1,"RIPK3"
"1545","ENSG00000129473",6,"BCL2L2"
"1546","ENSG00000129474",1,"AJUBA"
"1547","ENSG00000129514",1,"FOXA1"
"1548","ENSG00000129521",4,"EGLN3"
"1549","ENSG00000129535",1,"NRL"
"1550","ENSG00000129596",1,"CDO1"
"1551","ENSG00000129654",1,"FOXJ1"
"1552","ENSG00000129675",2,"ARHGEF6"
"1553","ENSG00000129682",1,"FGF13"
"1554","ENSG00000129691",2,"ASH2L"
"1555","ENSG00000129744",1,"ART1"
"1556","ENSG00000129757",3,"CDKN1C"
"1557","ENSG00000129911",1,"KLF16"
"1558","ENSG00000129932",1,"DOHH"
"1559","ENSG00000129946",1,"SHC2"
"1560","ENSG00000129988",1,"LBP"
"1561","ENSG00000130037",1,"KCNA5"
"1562","ENSG00000130066",2,"SAT1"
"1563","ENSG00000130164",1,"LDLR"
"1564","ENSG00000130203",4,"APOE"
"1565","ENSG00000130227",1,"XPO7"
"1566","ENSG00000130255",1,"RPL36"
"1567","ENSG00000130287",1,"NCAN"
"1568","ENSG00000130340",1,"SNX9"
"1569","ENSG00000130402",4,"ACTN4"
"1570","ENSG00000130427",1,"EPO"
"1571","ENSG00000130513",9,"GDF15"
"1572","ENSG00000130522",2,"JUND"
"1573","ENSG00000130600",7,"H19"
"1574","ENSG00000130649",1,"CYP2E1"
"1575","ENSG00000130669",5,"PAK4"
"1576","ENSG00000130675",2,"MNX1"
"1577","ENSG00000130702",2,"LAMA5"
"1578","ENSG00000130707",1,"ASS1"
"1579","ENSG00000130714",1,"POMT1"
"1580","ENSG00000130726",2,"TRIM28"
"1581","ENSG00000130734",1,"ATG4D"
"1582","ENSG00000130755",1,"GMFG"
"1583","ENSG00000130762",1,"ARHGEF16"
"1584","ENSG00000130766",2,"SESN2"
"1585","ENSG00000130779",1,"CLIP1"
"1586","ENSG00000130810",1,"PPAN"
"1587","ENSG00000130816",14,"DNMT1"
"1588","ENSG00000130826",1,"DKC1"
"1589","ENSG00000131015",1,"ULBP2"
"1590","ENSG00000131016",1,"AKAP12"
"1591","ENSG00000131023",3,"LATS1"
"1592","ENSG00000131067",2,"GGT7"
"1593","ENSG00000131068",1,"DEFB118"
"1594","ENSG00000131069",2,"ACSS2"
"1595","ENSG00000131095",28,"GFAP"
"1596","ENSG00000131143",1,"COX4I1"
"1597","ENSG00000131196",1,"NFATC1"
"1598","ENSG00000131203",7,"IDO1"
"1599","ENSG00000131236",2,"CAP1"
"1600","ENSG00000131323",1,"TRAF3"
"1601","ENSG00000131355",1,"ADGRE3"
"1602","ENSG00000131408",1,"NR1H2"
"1603","ENSG00000131435",1,"PDLIM4"
"1604","ENSG00000131437",2,"KIF3A"
"1605","ENSG00000131459",1,"GFPT2"
"1606","ENSG00000131462",4,"TUBG1"
"1607","ENSG00000131467",1,"PSME3"
"1608","ENSG00000131473",2,"ACLY"
"1609","ENSG00000131482",1,"G6PC"
"1610","ENSG00000131503",1,"ANKHD1"
"1611","ENSG00000131504",2,"DIAPH1"
"1612","ENSG00000131508",1,"UBE2D2"
"1613","ENSG00000131620",3,"ANO1"
"1614","ENSG00000131626",2,"PPFIA1"
"1615","ENSG00000131711",1,"MAP1B"
"1616","ENSG00000131721",1,"RHOXF2"
"1617","ENSG00000131724",1,"IL13RA1"
"1618","ENSG00000131747",12,"TOP2A"
"1619","ENSG00000131771",1,"PPP1R1B"
"1620","ENSG00000131773",1,"KHDRBS3"
"1621","ENSG00000131778",1,"CHD1L"
"1622","ENSG00000131788",6,"PIAS3"
"1623","ENSG00000131808",1,"FSHB"
"1624","ENSG00000131876",1,"SNRPA1"
"1625","ENSG00000131899",3,"LLGL1"
"1626","ENSG00000131914",4,"LIN28A"
"1627","ENSG00000131931",1,"THAP1"
"1628","ENSG00000131941",1,"RHPN2"
"1629","ENSG00000131979",1,"GCH1"
"1630","ENSG00000131981",5,"LGALS3"
"1631","ENSG00000132002",1,"DNAJB1"
"1632","ENSG00000132005",5,"RFX1"
"1633","ENSG00000132109",1,"TRIM21"
"1634","ENSG00000132155",9,"RAF1"
"1635","ENSG00000132170",5,"PPARG"
"1636","ENSG00000132323",1,"ILKAP"
"1637","ENSG00000132326",4,"PER2"
"1638","ENSG00000132341",3,"RAN"
"1639","ENSG00000132356",8,"PRKAA1"
"1640","ENSG00000132376",2,"INPP5K"
"1641","ENSG00000132382",1,"MYBBP1A"
"1642","ENSG00000132383",1,"RPA1"
"1643","ENSG00000132386",2,"SERPINF1"
"1644","ENSG00000132432",1,"SEC61G"
"1645","ENSG00000132470",3,"ITGB4"
"1646","ENSG00000132471",1,"WBP2"
"1647","ENSG00000132475",1,"H3F3B"
"1648","ENSG00000132481",1,"TRIM47"
"1649","ENSG00000132507",2,"EIF5A"
"1650","ENSG00000132510",3,"KDM6B"
"1651","ENSG00000132530",1,"XAF1"
"1652","ENSG00000132561",1,"MATN2"
"1653","ENSG00000132589",1,"FLOT2"
"1654","ENSG00000132639",1,"SNAP25"
"1655","ENSG00000132646",5,"PCNA"
"1656","ENSG00000132688",22,"NES"
"1657","ENSG00000132692",5,"BCAN"
"1658","ENSG00000132693",3,"CRP"
"1659","ENSG00000132694",1,"ARHGEF11"
"1660","ENSG00000132698",1,"RAB25"
"1661","ENSG00000132702",1,"HAPLN2"
"1662","ENSG00000132781",2,"MUTYH"
"1663","ENSG00000132855",1,"ANGPTL3"
"1664","ENSG00000132906",10,"CASP9"
"1665","ENSG00000132965",1,"ALOX5AP"
"1666","ENSG00000133026",1,"MYH10"
"1667","ENSG00000133048",29,"CHI3L1"
"1668","ENSG00000133056",1,"PIK3C2B"
"1669","ENSG00000133107",1,"TRPC4"
"1670","ENSG00000133110",8,"POSTN"
"1671","ENSG00000133112",3,"TPT1"
"1672","ENSG00000133115",1,"STOML3"
"1673","ENSG00000133121",2,"STARD13"
"1674","ENSG00000133134",5,"BEX2"
"1675","ENSG00000133169",2,"BEX1"
"1676","ENSG00000133195",1,"SLC39A11"
"1677","ENSG00000133216",8,"EPHB2"
"1678","ENSG00000133226",1,"SRRM1"
"1679","ENSG00000133243",2,"BTBD2"
"1680","ENSG00000133265",1,"HSPBP1"
"1681","ENSG00000133318",1,"RTN3"
"1682","ENSG00000133321",1,"PLAAT4"
"1683","ENSG00000133460",1,"SLC2A11"
"1684","ENSG00000133636",1,"NTS"
"1685","ENSG00000133639",1,"BTG1"
"1686","ENSG00000133703",11,"KRAS"
"1687","ENSG00000133740",1,"E2F5"
"1688","ENSG00000133773",1,"CCDC59"
"1689","ENSG00000133789",1,"SWAP70"
"1690","ENSG00000133818",1,"RRAS2"
"1691","ENSG00000133878",2,"DUSP26"
"1692","ENSG00000133895",2,"MEN1"
"1693","ENSG00000133961",5,"NUMB"
"1694","ENSG00000134014",1,"ELP3"
"1695","ENSG00000134020",2,"PEBP4"
"1696","ENSG00000134046",1,"MBD2"
"1697","ENSG00000134057",3,"CCNB1"
"1698","ENSG00000134058",2,"CDK7"
"1699","ENSG00000134061",1,"CD180"
"1700","ENSG00000134070",1,"IRAK2"
"1701","ENSG00000134072",1,"CAMK1"
"1702","ENSG00000134086",7,"VHL"
"1703","ENSG00000134107",3,"BHLHE40"
"1704","ENSG00000134183",1,"GNAT2"
"1705","ENSG00000134184",14,"GSTM1"
"1706","ENSG00000134193",1,"REG4"
"1707","ENSG00000134202",4,"GSTM3"
"1708","ENSG00000134215",1,"VAV3"
"1709","ENSG00000134250",11,"NOTCH2"
"1710","ENSG00000134253",1,"TRIM45"
"1711","ENSG00000134258",2,"VTCN1"
"1712","ENSG00000134259",3,"NGF"
"1713","ENSG00000134294",1,"SLC38A2"
"1714","ENSG00000134308",1,"YWHAQ"
"1715","ENSG00000134318",3,"ROCK2"
"1716","ENSG00000134323",18,"MYCN"
"1717","ENSG00000134333",4,"LDHA"
"1718","ENSG00000134352",2,"IL6ST"
"1719","ENSG00000134363",1,"FST"
"1720","ENSG00000134371",1,"CDC73"
"1721","ENSG00000134419",2,"RPS15A"
"1722","ENSG00000134453",1,"RBM17"
"1723","ENSG00000134460",2,"IL2RA"
"1724","ENSG00000134470",1,"IL15RA"
"1725","ENSG00000134480",2,"CCNH"
"1726","ENSG00000134532",2,"SOX5"
"1727","ENSG00000134574",1,"DDB2"
"1728","ENSG00000134588",1,"USP26"
"1729","ENSG00000134595",1,"SOX3"
"1730","ENSG00000134602",1,"STK26"
"1731","ENSG00000134627",1,"PIWIL4"
"1732","ENSG00000134697",1,"GNL2"
"1733","ENSG00000134698",1,"AGO4"
"1734","ENSG00000134758",3,"RNF138"
"1735","ENSG00000134775",1,"FHOD3"
"1736","ENSG00000134815",1,"DHX34"
"1737","ENSG00000134817",1,"APLNR"
"1738","ENSG00000134851",1,"TMEM165"
"1739","ENSG00000134852",4,"CLOCK"
"1740","ENSG00000134853",39,"PDGFRA"
"1741","ENSG00000134871",2,"COL4A2"
"1742","ENSG00000134899",4,"ERCC5"
"1743","ENSG00000134954",2,"ETS1"
"1744","ENSG00000134982",9,"APC"
"1745","ENSG00000134986",2,"NREP"
"1746","ENSG00000134996",1,"OSTF1"
"1747","ENSG00000135018",2,"UBQLN1"
"1748","ENSG00000135046",3,"ANXA1"
"1749","ENSG00000135047",7,"CTSL"
"1750","ENSG00000135052",1,"GOLM1"
"1751","ENSG00000135074",2,"ADAM19"
"1752","ENSG00000135077",3,"HAVCR2"
"1753","ENSG00000135097",16,"MSI1"
"1754","ENSG00000135100",1,"HNF1A"
"1755","ENSG00000135116",3,"HRK"
"1756","ENSG00000135218",1,"CD36"
"1757","ENSG00000135245",1,"HILPDA"
"1758","ENSG00000135249",2,"RINT1"
"1759","ENSG00000135269",2,"TES"
"1760","ENSG00000135298",1,"ADGRB3"
"1761","ENSG00000135299",1,"ANKRD6"
"1762","ENSG00000135316",1,"SYNCRIP"
"1763","ENSG00000135318",8,"NT5E"
"1764","ENSG00000135333",1,"EPHA7"
"1765","ENSG00000135334",1,"AKIRIN2"
"1766","ENSG00000135341",1,"MAP3K7"
"1767","ENSG00000135363",3,"LMO2"
"1768","ENSG00000135387",1,"CAPRIN1"
"1769","ENSG00000135404",2,"CD63"
"1770","ENSG00000135423",5,"GLS2"
"1771","ENSG00000135424",2,"ITGA7"
"1772","ENSG00000135439",6,"AGAP2"
"1773","ENSG00000135446",15,"CDK4"
"1774","ENSG00000135452",1,"TSPAN31"
"1775","ENSG00000135476",1,"ESPL1"
"1776","ENSG00000135486",3,"HNRNPA1"
"1777","ENSG00000135503",1,"ACVR1B"
"1778","ENSG00000135521",1,"LTV1"
"1779","ENSG00000135525",1,"MAP7"
"1780","ENSG00000135535",2,"CD164"
"1781","ENSG00000135549",2,"PKIB"
"1782","ENSG00000135577",3,"NMBR"
"1783","ENSG00000135587",1,"SMPD2"
"1784","ENSG00000135655",1,"USP15"
"1785","ENSG00000135679",37,"MDM2"
"1786","ENSG00000135744",1,"AGT"
"1787","ENSG00000135766",4,"EGLN1"
"1788","ENSG00000135821",5,"GLUL"
"1789","ENSG00000135862",3,"LAMC1"
"1790","ENSG00000135898",2,"GPR55"
"1791","ENSG00000135902",1,"CHRND"
"1792","ENSG00000135903",5,"PAX3"
"1793","ENSG00000135913",2,"USP37"
"1794","ENSG00000135919",2,"SERPINE2"
"1795","ENSG00000135930",1,"EIF4E2"
"1796","ENSG00000135932",2,"CAB39"
"1797","ENSG00000136044",1,"APPL2"
"1798","ENSG00000136045",1,"PWP1"
"1799","ENSG00000136048",2,"DRAM1"
"1800","ENSG00000136108",1,"CKAP2"
"1801","ENSG00000136158",3,"SPRY2"
"1802","ENSG00000136160",9,"EDNRB"
"1803","ENSG00000136205",1,"TNS3"
"1804","ENSG00000136231",8,"IGF2BP3"
"1805","ENSG00000136235",4,"GPNMB"
"1806","ENSG00000136238",34,"RAC1"
"1807","ENSG00000136244",25,"IL6"
"1808","ENSG00000136271",1,"DDX56"
"1809","ENSG00000136280",2,"CCM2"
"1810","ENSG00000136352",3,"NKX2-1"
"1811","ENSG00000136450",1,"SRSF1"
"1812","ENSG00000136485",1,"DCAF7"
"1813","ENSG00000136492",1,"BRIP1"
"1814","ENSG00000136518",2,"ACTL6A"
"1815","ENSG00000136527",1,"TRA2B"
"1816","ENSG00000136531",1,"SCN2A"
"1817","ENSG00000136574",3,"GATA4"
"1818","ENSG00000136634",7,"IL10"
"1819","ENSG00000136682",1,"CBWD2"
"1820","ENSG00000136717",1,"BIN1"
"1821","ENSG00000136720",1,"HS6ST1"
"1822","ENSG00000136754",1,"ABI1"
"1823","ENSG00000136807",3,"CDK9"
"1824","ENSG00000136810",2,"TXN"
"1825","ENSG00000136826",11,"KLF4"
"1826","ENSG00000136827",1,"TOR1A"
"1827","ENSG00000136830",1,"NIBAN2"
"1828","ENSG00000136848",1,"DAB2IP"
"1829","ENSG00000136859",1,"ANGPTL2"
"1830","ENSG00000136869",7,"TLR4"
"1831","ENSG00000136937",1,"NCBP1"
"1832","ENSG00000136960",1,"ENPP2"
"1833","ENSG00000136986",2,"DERL1"
"1834","ENSG00000136997",70,"MYC"
"1835","ENSG00000136999",2,"CCN3"
"1836","ENSG00000137033",2,"IL33"
"1837","ENSG00000137040",1,"RANBP6"
"1838","ENSG00000137070",1,"IL11RA"
"1839","ENSG00000137073",1,"UBAP2"
"1840","ENSG00000137076",1,"TLN1"
"1841","ENSG00000137154",1,"RPS6"
"1842","ENSG00000137177",1,"KIF13A"
"1843","ENSG00000137193",2,"PIM1"
"1844","ENSG00000137203",2,"TFAP2A"
"1845","ENSG00000137275",8,"RIPK1"
"1846","ENSG00000137309",7,"HMGA1"
"1847","ENSG00000137331",2,"IER3"
"1848","ENSG00000137441",1,"FGFBP2"
"1849","ENSG00000137462",5,"TLR2"
"1850","ENSG00000137486",4,"ARRB1"
"1851","ENSG00000137492",1,"THAP12"
"1852","ENSG00000137497",1,"NUMA1"
"1853","ENSG00000137504",2,"CREBZF"
"1854","ENSG00000137558",2,"PI15"
"1855","ENSG00000137573",1,"SULF1"
"1856","ENSG00000137574",1,"TGS1"
"1857","ENSG00000137575",4,"SDCBP"
"1858","ENSG00000137601",1,"NEK1"
"1859","ENSG00000137642",1,"SORL1"
"1860","ENSG00000137672",3,"TRPC6"
"1861","ENSG00000137673",4,"MMP7"
"1862","ENSG00000137693",19,"YAP1"
"1863","ENSG00000137700",3,"SLC37A4"
"1864","ENSG00000137710",3,"RDX"
"1865","ENSG00000137745",5,"MMP13"
"1866","ENSG00000137752",2,"CASP1"
"1867","ENSG00000137757",1,"CASP5"
"1868","ENSG00000137801",6,"THBS1"
"1869","ENSG00000137804",4,"NUSAP1"
"1870","ENSG00000137807",2,"KIF23"
"1871","ENSG00000137824",2,"RMDN3"
"1872","ENSG00000137834",1,"SMAD6"
"1873","ENSG00000137841",1,"PLCB2"
"1874","ENSG00000137845",5,"ADAM10"
"1875","ENSG00000137869",2,"CYP19A1"
"1876","ENSG00000137875",1,"BCL2L10"
"1877","ENSG00000137936",1,"BCAR3"
"1878","ENSG00000137944",1,"KYAT3"
"1879","ENSG00000137975",1,"CLCA2"
"1880","ENSG00000138061",3,"CYP1B1"
"1881","ENSG00000138069",2,"RAB1A"
"1882","ENSG00000138071",1,"ACTR2"
"1883","ENSG00000138081",2,"FBXO11"
"1884","ENSG00000138083",2,"SIX3"
"1885","ENSG00000138160",2,"KIF11"
"1886","ENSG00000138166",1,"DUSP5"
"1887","ENSG00000138185",2,"ENTPD1"
"1888","ENSG00000138193",1,"PLCE1"
"1889","ENSG00000138279",3,"ANXA7"
"1890","ENSG00000138336",7,"TET1"
"1891","ENSG00000138346",1,"DNA2"
"1892","ENSG00000138356",1,"AOX1"
